,지번주소,도로명주소,사업장명,위도,경도
156,서울특별시 강남구 대치동 911-13번지 .지상1층 ,서울특별시 강남구 역삼로 452 (대치동.지상1층),행복,37.502194035014774,127.05377782004257
157,서울특별시 강남구 신사동 515-12 ,서울특별시 강남구 강남대로152길 29 (신사동),촌,37.51791098502277,127.01882891333717
158,서울특별시 강남구 청담동 132-3번지 청담상가 1층8호 ,서울특별시 강남구 학동로101길 33 (청담동청담상가 1층8호),월풍월,37.52241695539193,127.05377388463644
159,서울특별시 강남구 논현동 164-14 원창빌딩 ,서울특별시 강남구 학동로2길 56 원창빌딩 지상5층 (논현동),아오자이,37.50796575695693,127.02071951641787
160,서울특별시 강남구 역삼동 752-41 2층 2호,서울특별시 강남구 역삼로 133 지상2층 2호 (역삼동),오사카우동 강남점,37.49447725409957,127.0313115310679
161,서울특별시 강남구 논현동 242-47번지 ,서울특별시 강남구 선릉로127길 5 (논현동),도리토리본점,37.515518539001285,127.03845572193234
162,서울특별시 강남구 청담동 80-12번지 ,서울특별시 강남구 압구정로 434-3 지상1층 (청담동),코코모이,37.526374132037866,127.04159392197006
163,서울특별시 강남구 역삼동 826-37번지 ,서울특별시 강남구 테헤란로4길 46 제비122호 (역삼동),찌개마을,37.4953998783353,127.02751578848203
164,서울특별시 강남구 논현동 203-1번지 거평타운 지하121호 ,서울특별시 강남구 봉은사로 129 (논현동거평타운 지하121호),이장군 충무김밥,37.50588971272667,127.02533288349252
165,서울특별시 강남구 역삼동 817-34번지 지상3층 ,서울특별시 강남구 강남대로98길 14 (역삼동지상3층),가가린 철우 사주카페,37.5006978477683,127.02494963462205
166,서울특별시 강남구 역삼동 661-21번지 지상1층 101호,서울특별시 강남구 언주로103길 15 지상1층 101호 (역삼동),미장원,37.50644806704624,127.03591826376164
167,서울특별시 강남구 역삼동 826-37번지 쌍용플래티넘밸류 ,서울특별시 강남구 테헤란로4길 46 지하1층 B123호B124호 (역삼동 쌍용플래티넘밸류),청담돈가스,37.4953998783353,127.02751578848203
168,서울특별시 강남구 신사동 527-4 형지제2빌딩,서울특별시 강남구 압구정로 102 형지제2빌딩 지상1층 (신사동),오우야 에스프레소바,37.522365431011885,127.01677506962515
169,서울특별시 강남구 신사동 652-5,서울특별시 강남구 도산대로49길 6-5 지상1층 (신사동),다이브에스프레소클럽,37.52344785901828,127.03477767648553
170,서울특별시 강남구 논현동 163-17 상당빌딩 ,서울특별시 강남구 강남대로122길 15 상당빌딩 지상2층 (논현동),이자카야 소영,37.508151383781495,127.02127296073003
171,서울특별시 강남구 청담동 87 ,서울특별시 강남구 선릉로152길 10 지하1층 (청담동),만지,37.524035905715365,127.0374528984802
172,서울특별시 강남구 역삼동 651-19 ,서울특별시 강남구 언주로107길 48 지상1층 102호 (역삼동),사시미651,37.50700566144267,127.03248256505694
173,서울특별시 강남구 신사동 555 ,서울특별시 강남구 논현로157길 55 지상1층 102호 (신사동),사케츠바사,37.520798098091106,127.02134305476066
174,서울특별시 강남구 역삼동 708-1번지 ,서울특별시 강남구 테헤란로 328 지하1층 101호102호 (역삼동 동우빌딩),토종시골집,37.503758634700276,127.04474714761446
175,서울특별시 강남구 개포동 1237-16번지 ,서울특별시 강남구 논현로18길 15 지상1층 101호 (개포동),심야오뎅,37.47799354827832,127.04333411262559
176,서울특별시 강남구 역삼동 619번지 정암빌딩 ,서울특별시 강남구 봉은사로6길 38 지상2층 (역삼동 정암빌딩),이름없는 파스타 강남역점,37.50254927679964,127.0246706508019
177,서울특별시 강남구 도곡동 545-6번지 한성빌딩1층 ,서울특별시 강남구 도곡로 174 (도곡동한성빌딩1층),호미곶,37.491333917452444,127.0355870131639
178,서울특별시 강남구 도곡동 418-10번지 ,서울특별시 강남구 논현로38길 38-3 (도곡동),후포항,37.48542068546714,127.04216955238165
179,서울특별시 강남구 수서동 502-1번지 ,서울특별시 강남구 광평로 220 (수서동),한단고기,37.4847077320372,127.09417720658722
180,서울특별시 강남구 역삼동 708-33번지 역삼동 벤처빌딩 ,서울특별시 강남구 테헤란로52길 21 역삼동 벤처빌딩 지하1층 B101호B102호중 일부 (역삼동),이치동,37.50292758019081,127.04565650331335
181,서울특별시 강남구 삼성동 40-8번지 지상1층101호 ,서울특별시 강남구 봉은사로59길 12 (삼성동지상1층101호),쇼헤이,37.511813747576014,127.04297856599533
182,서울특별시 강남구 역삼동 628-7번지 ,서울특별시 강남구 테헤란로25길 42 지상1층 (역삼동),이필녀국밥,37.50336708076556,127.03203507359808
183,서울특별시 강남구 신사동 657-11 ,서울특별시 강남구 선릉로157길 25 2층 (신사동),올리버,inf,inf
184,서울특별시 강남구 신사동 656-7번지 지상2층 ,서울특별시 강남구 선릉로155길 23-3 (신사동지상2층),이치에,37.52538255808704,127.034790172693
185,서울특별시 강남구 대치동 944-25번지 ,서울특별시 강남구 영동대로85길 38 지하1층 (대치동),하레이자카야,37.50663634337098,127.05767564713805
186,서울특별시 강남구 신사동 651-6,서울특별시 강남구 도산대로45길 8-7 지상1층 (신사동),미나미 하나레,37.52304698364338,127.03351058612925
187,서울특별시 강남구 신사동 651-5,서울특별시 강남구 도산대로45길 8-3 2층 (신사동),갓포아키 도산공원점,37.522994827914985,127.03334790737225
188,서울특별시 강남구 역삼동 831-3 지하1층 ,서울특별시 강남구 강남대로78길 8 지하1층 (역삼동 한국빌딩),이자카야나무(강남역2호점),37.494787906406366,127.02717668905973
189,서울특별시 강남구 역삼동 811번지 지상3층 ,서울특별시 강남구 봉은사로4길 17 지상3층 (역삼동),은하수[:天の河],37.50373873590109,127.02359851115736
190,서울특별시 강남구 대치동 948번지 ,서울특별시 강남구 영동대로 417 지하1층 4-1호 (대치동 오토웨이타워),로봇김밥 오토웨이점,37.50619045847791,127.06082723163554
191,서울특별시 강남구 신사동 517-25 ,서울특별시 강남구 도산대로11길 31-7 지하1층 102호 (신사동),콘유,37.51919735295185,127.01898711468871
192,서울특별시 강남구 신사동 514-9번지 지상1층 ,서울특별시 강남구 도산대로11길 5 (신사동지상1층),팔일삼,37.517814033699,127.0194085683456
193,서울특별시 강남구 논현동 221-7 한양수자인 어반게이트,서울특별시 강남구 봉은사로29길 35 지하2층 B201호B202호 주방1호 (논현동 한양수자인 어반게이트),아키타,37.5097162212438,127.03063388766482
194,서울특별시 강남구 신사동 534-8번지 ,서울특별시 강남구 압구정로10길 35 지상1층 (신사동),도쿄수플레,37.52131811254783,127.01932596190466
195,서울특별시 강남구 자곡동 662번지 ,서울특별시 강남구 자곡로 204-5 1층 105110호 (자곡동),소야지,37.47427859220794,127.10251198548809
196,서울특별시 강남구 신사동 525-19 지상1층 ,서울특별시 강남구 논현로175길 101 (신사동지상1층),야키토리 요이사,37.52268550717623,127.01828216859475
197,서울특별시 강남구 개포동 1237-16번지 ,서울특별시 강남구 논현로18길 15 지상1층 101호 (개포동),심야오뎅,37.47799354827832,127.04333411262559
198,서울특별시 강남구 신사동 524-28번지 ,서울특별시 강남구 압구정로10길 30-10 지하1층 (신사동),이자카야 한,37.52213167409249,127.01876520738178
199,서울특별시 강남구 신사동 578-2 지하1층 ,서울특별시 강남구 논현로175길 17 (신사동지하1층),아쿠아(Aqua),37.52577358458233,127.02436438673368
200,서울특별시 강남구 신사동 580-5번지 ,서울특별시 강남구 논현로175길 6 지상1.2층 (신사동),이코복스커피,37.52631592709986,127.0248700794402
201,서울특별시 강남구 역삼동 735-17번지 ,서울특별시 강남구 논현로85길 52 2층 205-1호 (역삼동 역삼푸르지오시티),스시산원(청),37.49817676072366,127.03075343575831
202,서울특별시 강남구 논현동 70-1 지하1층 ,서울특별시 강남구 언주로147길 9-3 (논현동지하1층),콘서트,37.51975157048866,127.03084216913409
203,서울특별시 강남구 신사동 535-17번지 지층 102호 ,서울특별시 강남구 도산대로13길 31-1 (신사동지층 102호),아카시아씨앤비,37.519981235312734,127.0198128011645
204,서울특별시 강남구 삼성동 149-4 ,서울특별시 강남구 봉은사로84길 22 지상1층 제101호 (삼성동),퍼플 케이터링,37.511936815658416,127.05302173341796
205,서울특별시 강남구 역삼동 827-14 ,서울특별시 강남구 테헤란로4길 35 지상1층 101호 (역삼동),텐카라멘,37.49616504941452,127.02780155765207
206,서울특별시 강남구 역삼동 645-3 ,서울특별시 강남구 논현로95길 29 1층 (역삼동),소돼지 불맛집,37.50180520848076,127.03078426965418
207,서울특별시 강남구 신사동 570-6 ,서울특별시 강남구 논현로163길 10 지하1층 (신사동),갓포준×에스테반,37.524221475565774,127.02444392926778
208,서울특별시 강남구 대치동 944-25번지 ,서울특별시 강남구 영동대로85길 38 지하1층 (대치동),하레이자카야,37.50663634337098,127.05767564713805
209,서울특별시 강남구 역삼동 719-18 시티타워 ,서울특별시 강남구 언주로87길 24 시티타워 지하1층 (역삼동),작야,37.501333136042156,127.03813519856871
210,서울특별시 강남구 신사동 657-5 ,서울특별시 강남구 압구정로48길 35 지상1층 102호 (신사동),토리카마(TORIKAMA),37.52610424504685,127.03419953763377
211,서울특별시 강남구 압구정동 494 갤러리아백화점 ,서울특별시 강남구 압구정로 343 갤러리아백화점 명품관 West 지하1층 (압구정동),히비 압구정점,37.52856181261575,127.03716457676555
212,서울특별시 강남구 논현동 232-17 ,서울특별시 강남구 봉은사로37길 11 1층 (논현동),일언 족발,37.50903470832405,127.03367025732724
213,서울특별시 강남구 역삼동 830-54번지 지하1층 ,서울특별시 강남구 역삼로5길 6 (역삼동지하1층),물고기,37.494318834565206,127.02956970342566
214,서울특별시 강남구 청담동 32-2 ,서울특별시 강남구 학동로77길 19 지상1층 (청담동),스시원,37.50715609425891,127.05094833927821
215,서울특별시 강남구 논현동 98-12 가동 지하1층 ,서울특별시 강남구 언주로148길 14 가동 지하1층 (논현동),노네임,37.52040723263599,127.03320521852369
216,서울특별시 강남구 대치동 891-26번지 지상1층102호 ,서울특별시 강남구 삼성로85길 42 (대치동지상1층102호),죠샌드위치포스코사거리점,37.50463278467628,127.05086182448487
217,서울특별시 강남구 논현동 108번지 ,서울특별시 강남구 학동로43길 38 지하1층 B107호 (논현동 논현웰스톤),요시야,37.518452674527815,127.03513977909532
218,서울특별시 강남구 도곡동 515-4번지 1층 ,서울특별시 강남구 논현로 148 1층 (도곡동),한통,37.48298600783441,127.03988869795387
219,서울특별시 강남구 논현동 163-17 상당빌딩 ,서울특별시 강남구 강남대로122길 15 상당빌딩 지상2층 (논현동),이자카야 소영,37.508151383781495,127.02127296073003
220,서울특별시 강남구 논현동 134 ,서울특별시 강남구 학동로18길 17 지상1층 (논현동),찌웅이네 숯불두마리치킨 강남점,inf,inf
221,서울특별시 강남구 수서동 502-1번지 ,서울특별시 강남구 광평로 220 (수서동),한단고기,37.4847077320372,127.09417720658722
222,서울특별시 강남구 신사동 654-14번지 지상1층 ,서울특별시 강남구 도산대로51길 18 (신사동지상1층),이자카야 인 뉴욕,37.524310185700955,127.03511873909254
223,서울특별시 강남구 청담동 128-23번지 ,서울특별시 강남구 압구정로79길 79 지상1층 (청담동),우랑,37.52610826283396,127.05071203065745
224,서울특별시 강남구 신사동 515번지 (주)로터스가든 ,서울특별시 강남구 압구정로2길 59 (주)로터스가든 지상1층지상2층 (신사동),오레노 유메,37.51808898972386,127.01869483403284
225,서울특별시 강남구 논현동 10-7번지 동남빌딩 ,서울특별시 강남구 논현로149길 31 동남빌딩 1층 101-2호 (논현동),모노로그,37.517730875065624,127.02306300015354
226,서울특별시 강남구 개포동 1172 ,서울특별시 강남구 논현로6길 22 지상1층 102호 (개포동),라온,37.47368435096503,127.04837935150772
227,서울특별시 강남구 신사동 652-5,서울특별시 강남구 도산대로49길 6-5 지상1층 (신사동),다이브에스프레소클럽,37.52344785901828,127.03477767648553
228,서울특별시 강남구 대치동 996-16번지 육인빌딩 ,서울특별시 강남구 영동대로86길 17 육인빌딩 지하1층 (대치동),유키즈시,37.50831382733415,127.06257764238329
229,서울특별시 강남구 일원동 628-6번지 1층 ,서울특별시 강남구 개포로128길 33 1층 (일원동),모퉁이,37.49313449424315,127.0813375660524
230,서울특별시 강남구 청담동 31-19번지 대유빌딩 지하1층 ,서울특별시 강남구 학동로77길 26 (청담동대유빌딩 지하1층),타비타비,37.52037477500782,127.04578134314424
231,서울특별시 강남구 대치동 930-0번지 리치캐슬1층 ,서울특별시 강남구 삼성로67길 13 (대치동리치캐슬1층),토로노,37.50085405295111,127.05547349633561
232,서울특별시 강남구 대치동 924-8번지 지상1층지상2층 ,서울특별시 강남구 도곡로63길 20 지상1층지상2층 (대치동),아리노마마,37.49842091341293,127.05122663155865
233,서울특별시 강남구 논현동 221-14,서울특별시 강남구 논현로 634 지상12층 (논현동),이자카야찬논현,37.510202291494984,127.02994032263531
234,서울특별시 강남구 신사동 524-28번지 ,서울특별시 강남구 압구정로10길 30-10 지하1층 (신사동),이자카야 한,37.52213167409249,127.01876520738178
235,서울특별시 강남구 청담동 19-19번지 ,서울특별시 강남구 선릉로148길 52 지하1층 (청담동),로바타 라이브라,37.5228768610172,127.04087898223966
236,서울특별시 강남구 신사동 657-4,서울특별시 강남구 선릉로157길 27-4 지상1층 (신사동),하얀상회,37.52611042069201,127.0343986618602
237,서울특별시 강남구 역삼동 830-3 ,서울특별시 강남구 강남대로78길 30 지상1층 (역삼동),심가네칼국수 강남역본점,37.49532743864493,127.02882816139443
238,서울특별시 강남구 신사동 553-10번지 ,서울특별시 강남구 도산대로25길 47 지상1층 (신사동),오늘잡은 안동갈비,37.522533854555554,127.02276684783818
239,서울특별시 강남구 개포동 1237-16번지 ,서울특별시 강남구 논현로18길 15 지상1층 101호 (개포동),심야오뎅,37.47799354827832,127.04333411262559
240,서울특별시 강남구 신사동 644-15번지 ,서울특별시 강남구 언주로170길 28 지상2층 (신사동),사케리아 잇콘(SAKERIA-IKKON),37.526586453549854,127.03294261467096
241,서울특별시 강남구 역삼동 601-16 ,서울특별시 강남구 봉은사로4길 1 1층 (역삼동),미타우동 비스트로,37.50460501396419,127.02327713756145
242,서울특별시 강남구 신사동 654-14번지 지상1층 ,서울특별시 강남구 도산대로51길 18 (신사동지상1층),이자카야 인 뉴욕,37.524310185700955,127.03511873909254
243,서울특별시 강남구 신사동 654-14번지 지상1층 ,서울특별시 강남구 도산대로51길 18 (신사동지상1층),이자카야 인 뉴욕,37.524310185700955,127.03511873909254
244,서울특별시 강남구 역삼동 669-9 ,서울특별시 강남구 봉은사로30길 73 지상2층 3호 (역삼동),와타미 역삼직영점,37.50292140827943,127.03422240556303
245,서울특별시 강남구 도곡동 953-1번지 양재에스케이허브프리모 102111112호 ,서울특별시 강남구 강남대로 240 (도곡동양재에스케이허브프리모 102111112호),하츠코이 오카,37.4853093174667,127.0315134174308
246,서울특별시 강남구 논현동 233-4 ,서울특별시 강남구 논현로114길 22 1층 1호 (논현동),호별관,37.50888320614968,127.03237813074973
247,서울특별시 강남구 삼성동 159-7번지 현대백화점 ,서울특별시 강남구 테헤란로 517 현대백화점 지상10층 2호 (삼성동),철그릴 무역점,37.50859528275294,127.05682846169978
248,서울특별시 강남구 신사동 657-5 ,서울특별시 강남구 압구정로48길 35 지상1층 102호 (신사동),토리카마(TORIKAMA),37.52610424504685,127.03419953763377
249,서울특별시 강남구 논현동 190-3번지 ,서울특별시 강남구 논현로115길 17 (논현동),아지트,37.508603755737624,127.02871610851844
250,서울특별시 강남구 논현동 233-5 ,서울특별시 강남구 봉은사로33길 13 103호 (논현동),모토카레,37.5089152664326,127.03254138890632
251,서울특별시 강남구 역삼동 647-13 지하1층 ,서울특별시 강남구 테헤란로19길 5 (역삼동지하1층),요술 역삼점,37.50041749962147,127.03059462085282
252,서울특별시 강남구 신사동 657-5 ,서울특별시 강남구 압구정로48길 35 지상1층 102호 (신사동),토리카마(TORIKAMA),37.52610424504685,127.03419953763377
253,서울특별시 강남구 신사동 555 ,서울특별시 강남구 논현로157길 55 지상1층 102호 (신사동),사케츠바사,37.520798098091106,127.02134305476066
254,서울특별시 강남구 역삼동 642-1번지 역삼현대벤쳐텔 ,서울특별시 강남구 테헤란로25길 20 역삼현대벤쳐텔 지하1층 B102호 (역삼동),갓포돈,37.501637085755824,127.03274372258359
255,서울특별시 강남구 수서동 502-1번지 ,서울특별시 강남구 광평로 220 (수서동),한단고기,37.4847077320372,127.09417720658722
256,서울특별시 강남구 역삼동 825-24,서울특별시 강남구 강남대로84길 15 지하1층 105106107108호 (역삼동),도툼횟집,37.49702708753827,127.02687900251077
257,서울특별시 강남구 역삼동 831-3 지하1층 ,서울특별시 강남구 강남대로78길 8 지하1층 (역삼동 한국빌딩),이자카야나무(강남역2호점),37.494787906406366,127.02717668905973
258,서울특별시 강남구 대치동 1001-6번지 지하1층 ,서울특별시 강남구 영동대로86길 10 (대치동지하1층),록스플레이트,37.5077932198065,127.06203185396758
259,서울특별시 강남구 논현동 63-6 ,서울특별시 강남구 언주로149길 5 지상2층 (논현동),켈리 더 쿡(Kelly the cook),37.52049001955665,127.03081811610855
260,서울특별시 강남구 논현동 249-3번지 ,서울특별시 강남구 언주로 632 (논현동),유다까,37.513062642407824,127.03295275060262
261,서울특별시 강남구 신사동 511-8 지상1층 ,서울특별시 강남구 강남대로156길 22 (신사동지상1층),하나비카레,37.518294146337446,127.01804354380344
262,서울특별시 강남구 역삼동 836-1 지하1층 ,서울특별시 강남구 도곡로3길 22 (역삼동지하1층),히어로,37.491621093126504,127.02995690280791
263,서울특별시 강남구 신사동 503-2번지 ,서울특별시 강남구 강남대로 632 지상1층 (신사동),신의 곱창,37.51826563918298,127.01657143009072
264,서울특별시 강남구 신사동 559-16번지 지상 1층 ,서울특별시 강남구 논현로151길 26 (신사동지상 1층),월드맛집,37.51995392602237,127.02319536480724
265,서울특별시 강남구 도곡동 517-1 ,서울특별시 강남구 논현로30길 36 지상1층 (도곡동),도곡여울,37.48444113572889,127.04171089442956
266,서울특별시 강남구 신사동 613-5 캐럴라인타워 ,서울특별시 강남구 압구정로32길 11 캐럴라인타워 지상1층 107호 (신사동),코이라멘 압구정점,37.52691651041708,127.02732564517348
267,서울특별시 강남구 청담동 112-30번지 ,서울특별시 강남구 도산대로85길 35 지하1층 (청담동),지나살롱(Gina salon),37.52685689709033,127.04658345329776
268,서울특별시 강남구 역삼동 825-20 강남역 센트럴 푸르지오 시티 ,서울특별시 강남구 테헤란로4길 6 강남역 센트럴 푸르지오 시티 지하1층 B120호 (역삼동),도키메이테,37.49772599457762,127.02640702509804
269,서울특별시 강남구 청담동 49-5번지 ,서울특별시 강남구 도산대로 510 (청담동),하모,37.52397648778549,127.04598764973086
270,서울특별시 강남구 신사동 578-1번지 ,서울특별시 강남구 논현로175길 11 지상1층 (신사동),컴스고스(comesgoes),37.52593858469846,127.0246969578228
271,서울특별시 강남구 논현동 242-21 삼아프라자 ,서울특별시 강남구 선릉로129길 3-6 삼아프라자 1층 101호 (논현동),묵호일식,37.51594684944292,127.03808186190915
272,서울특별시 강남구 역삼동 776-18번지 지상1층104호 ,서울특별시 강남구 논현로68길 4 (역삼동지상1층104호),코페아,37.4944612546207,127.03748745704962
273,서울특별시 강남구 신사동 525-13 지상1층101102호 ,서울특별시 강남구 압구정로4길 13-13 (신사동지상1층101102호),르포트 13,37.52234623586576,127.01825888610826
274,서울특별시 강남구 삼성동 150-21번지 지상1층 ,서울특별시 강남구 삼성로104길 7 (삼성동지상1층),한탕,37.51090873419257,127.05232227015765
275,서울특별시 강남구 개포동 186-12번지 지상1층 ,서울특별시 강남구 개포로82길 7 지상1층 2호 (개포동),뻑꺼구이촌,37.48877692629937,127.06443429311398
276,서울특별시 강남구 역삼동 832-33번지 성우스타우스오피스텔 ,서울특별시 강남구 역삼로4길 16 성우스타우스오피스텔 지하1층 B06호 (역삼동),김충기 꽃삼겹,37.492409017716554,127.02913357378822
277,서울특별시 강남구 신사동 652-5,서울특별시 강남구 도산대로49길 6-5 지상1층 (신사동),다이브에스프레소클럽,37.52344785901828,127.03477767648553
278,서울특별시 강남구 신사동 512-3 ,서울특별시 강남구 강남대로154길 16 1층 101호 (신사동),심퍼티쿠시 가로수길점,37.51764601991246,127.01765826570546
279,서울특별시 강남구 역삼동 635-5 ,서울특별시 강남구 테헤란로5길 36 지하1층 (역삼동),엘라(ELAH),37.50085879198526,127.02616421774523
280,서울특별시 강남구 역삼동 817-34번지 지상3층 ,서울특별시 강남구 강남대로98길 14 (역삼동지상3층),가가린 철우 사주카페,37.5006978477683,127.02494963462205
281,서울특별시 강남구 신사동 561-19 ,서울특별시 강남구 도산대로 153 지상19층 (신사동),텔러스 9.5,37.518850267047604,127.02232880619405
282,서울특별시 강남구 신사동 537-4 ,서울특별시 강남구 강남대로152길 46 지상2층 (신사동),레 부르주아,37.51818356311797,127.02010183179723
283,서울특별시 강남구 삼성동 108-0번지 ,서울특별시 강남구 봉은사로103길 8 (삼성동),노메,37.515158337577795,127.0588642564233
284,서울특별시 강남구 논현동 164번지 영동빌딩 ,서울특별시 강남구 강남대로 520 지상1층 109110호 (논현동),우기식당,37.50864271518787,127.02009848426029
285,서울특별시 강남구 역삼동 825-24 ,서울특별시 강남구 강남대로84길 15 지하1층 B126호 (역삼동),박과장 떡볶이,37.49702708753827,127.02687900251077
286,서울특별시 강남구 역삼동 820-2 지상2층,서울특별시 강남구 테헤란로1길 17 (역삼동지상2층),수지상회 강남1호점,37.499463462235724,127.02472697796219
287,서울특별시 강남구 역삼동 742-22번지 도원빌딩 ,서울특별시 강남구 역삼로9길 28 도원빌딩 지하1층 1호 (역삼동),식정,37.49595986376238,127.03093583712385
288,서울특별시 강남구 논현동 75번지 ,서울특별시 강남구 도산대로30길 39 지하1층 (논현동),피헨[PEAHEN],37.51741571926551,127.0278143530546
289,서울특별시 강남구 역삼동 642-1번지 역삼현대벤쳐텔 ,서울특별시 강남구 테헤란로25길 20 역삼현대벤쳐텔 지하1층 B102호 (역삼동),갓포돈,37.501637085755824,127.03274372258359
290,서울특별시 강남구 신사동 657-17 ,서울특별시 강남구 선릉로155길 26 지상3층 (신사동),구들,37.52577654509693,127.03469290570291
291,서울특별시 강남구 도곡동 414-6번지 ,서울특별시 강남구 논현로34길 20 1층 102호 (도곡동),수닭도리,37.484549504139814,127.04073985145035
292,서울특별시 강남구 신사동 657-41,서울특별시 강남구 선릉로155길 14 지하1층 104105호 (신사동),뉴아게,37.52554474311944,127.0357181138584
293,서울특별시 강남구 역삼동 813-3 ,서울특별시 강남구 봉은사로4길 32 지하1층 (역삼동),이썸,37.502779281299304,127.02376651342612
294,서울특별시 강남구 역삼동 700-14 ,서울특별시 강남구 언주로98길 12 지하1층 (역삼동),앨리스(Alice),37.50491683872574,127.03976839090194
295,서울특별시 강남구 역삼동 810-2번지 지상1층 ,서울특별시 강남구 봉은사로2길 15 (역삼동지상1층),까사생갈비,37.50362901290114,127.0230528506353
296,서울특별시 강남구 역삼동 817-34번지 지상3층 ,서울특별시 강남구 강남대로98길 14 (역삼동지상3층),가가린 철우 사주카페,37.5006978477683,127.02494963462205
297,서울특별시 강남구 역삼동 669-2번지 지상1층 ,서울특별시 강남구 논현로98길 12 지상1층 (역삼동),전봇대,37.50372235696447,127.03393412161319
298,서울특별시 강남구 역삼동 738-18 ,서울특별시 강남구 논현로85길 5-15 지상1층 (역삼동),센도수산,37.498363840675545,127.03387786459858
299,서울특별시 강남구 신사동 518-14 ,서울특별시 강남구 도산대로11길 31-8 지하1층 (신사동),유희,37.51937331340257,127.01887425609466
300,서울특별시 강남구 신사동 540-18번지 ,서울특별시 강남구 강남대로152길 69 지하 1층 (신사동),서울러,37.51912535336103,127.02185879925432
301,서울특별시 강남구 역삼동 747-14번지 ,서울특별시 강남구 논현로75길 7 지상1층 (역삼동),이도,37.496412779676845,127.03537292638272
302,서울특별시 강남구 삼성동 34-25번지 지상2층 ,서울특별시 강남구 선릉로 628 (삼성동지상2층),46 이너스 피자,37.512655580244456,127.04044205416088
303,서울특별시 강남구 논현동 158-36 ,서울특별시 강남구 학동로6길 55 1층 (논현동),논현오뎅,37.509101697586274,127.02407750608563
304,서울특별시 강남구 역삼동 817-34번지 지상3층 ,서울특별시 강남구 강남대로98길 14 (역삼동지상3층),가가린 철우 사주카페,37.5006978477683,127.02494963462205
305,서울특별시 강남구 신사동 559-10번지 ,서울특별시 강남구 도산대로23길 17 지하1층 (신사동),올데이피자(ALL DAY PIZZA),37.520151848119276,127.02307629378599
306,서울특별시 강남구 청담동 19-19번지 ,서울특별시 강남구 선릉로148길 52 지하1층 (청담동),로바타 라이브라,37.5228768610172,127.04087898223966
307,서울특별시 강남구 역삼동 818-1 ,서울특별시 강남구 강남대로96길 12 B동 1층 (역삼동),크래프트한스강남,37.499718081316495,127.02510165114262
308,서울특별시 강남구 신사동 662-16 ,서울특별시 강남구 선릉로161길 15-3 지상1층 102호 (신사동),센자이료쿠,37.52705555380068,127.0362527540152
309,서울특별시 강남구 삼성동 143-12번지 ,서울특별시 강남구 테헤란로77길 11-10 1층 (삼성동),애니홀,37.50707950640875,127.05072897370633
310,서울특별시 강남구 논현동 163-17 상당빌딩 ,서울특별시 강남구 강남대로122길 15 상당빌딩 지상2층 (논현동),이자카야 소영,37.508151383781495,127.02127296073003
311,서울특별시 강남구 대치동 924-8번지 지상1층지상2층 ,서울특별시 강남구 도곡로63길 20 지상1층지상2층 (대치동),아리노마마,37.49842091341293,127.05122663155865
312,서울특별시 강남구 역삼동 708-33 역삼동 벤처빌딩 ,서울특별시 강남구 테헤란로52길 21 역삼동 벤처빌딩 지하1층 B101호B102호 주방3호 (역삼동),그리야드,37.50292758019081,127.04565650331335
